Date,Ticker,Close,Log_Return,Volatility_30d,RSI,Market_Return,Market_Vol_30d,Market_Dispersion,Leverage_Ratio,Liquidity_Ratio,NPL_Ratio,Interbank_Ratio,Distance_to_Default,Implied_Asset_Volatility,Est_CDS_Spread
2025-03-04,BOKF,102.96930694580078,-0.03757064136683859,0.24712604150185746,26.411560452743245,-0.007026321254675394,0.22444033919492853,206.01809003124453,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-03-05,BOKF,103.5395050048828,0.005522277744346091,0.24712604150185746,34.068307502432745,0.013381805099436539,0.22444033919492853,207.76119647298086,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-03-06,BOKF,100.98345947265624,-0.024996494916008454,0.24712604150185746,24.730532468727645,-0.023977179945109173,0.22444033919492853,199.95241449440724,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-03-07,BOKF,100.70819091796876,-0.002729599614724784,0.24712604150185746,24.482140421302972,0.00396774588597637,0.22444033919492853,199.41244170475898,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-03-10,BOKF,97.47380828857422,-0.032643427239884,0.24712604150185746,16.284206999792204,-0.03276814026799724,0.22444033919492853,190.77383095310392,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-03-11,BOKF,97.17887878417967,-0.003030317582770102,0.24712604150185746,16.63879761696876,-0.0025732730511526247,0.22444033919492853,188.64591283050487,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-03-12,BOKF,98.80098724365234,0.016554205653518,0.24712604150185746,25.580167894425216,0.004469055542601463,0.22444033919492853,190.46444654527858,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-03-13,BOKF,97.42465209960938,-0.014028316786185166,0.24712604150185746,25.23163302764715,-0.01820324291101183,0.22444033919492853,186.59868747815668,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-03-14,BOKF,100.2068099975586,0.028156870126430953,0.24712604150185746,36.83951739557332,0.02682886498791648,0.22444033919492853,192.73888935789566,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-03-17,BOKF,101.3078842163086,0.010928088205505735,0.24712604150185746,41.13138475675656,0.016237148191136752,0.22444033919492853,196.97202857818152,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-03-18,BOKF,100.91464233398438,-0.0038892044789558397,0.24712604150185746,40.72145013414347,-0.012386027020127033,0.22444033919492853,193.14159883447073,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-03-19,BOKF,101.79942321777344,0.008729404147821375,0.24712604150185746,40.26779404865826,0.01521701870072012,0.22444033919492853,197.71689344788916,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-03-20,BOKF,100.83599090576172,-0.009509093717505692,0.24712604150185746,34.45256924384731,-0.006322812713199122,0.22444033919492853,197.01984864282556,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-03-21,BOKF,100.2952880859375,-0.005376628887297295,0.24712604150185746,33.89181773298179,-0.0011850480399477892,0.22444033919492853,197.94505732511217,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-03-24,BOKF,103.46084594726562,0.031074525447125856,0.2580003539097253,51.24375919638952,0.022505559545501708,0.22444033919492853,201.8708028213644,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-03-25,BOKF,102.6842041015625,-0.007534942216903551,0.25742038818080015,47.858177274585735,-0.00021736698449903447,0.22382404690085872,204.2579121089424,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-03-26,BOKF,103.60831451416016,0.008959283644640135,0.24698523907719078,57.158152422904955,-0.012212778841468874,0.22536240661686466,201.9386889305774,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-03-27,BOKF,103.49034118652344,-0.0011392960519063997,0.23955765743807067,57.652760569339044,-0.003674082955469671,0.22537207473079732,201.7219449568049,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-03-28,BOKF,101.88790893554688,-0.01560500947001555,0.24124116114522082,63.33929557065249,-0.022628232106170487,0.22908244230108574,196.79992293725303,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-03-31,BOKF,102.3892822265625,0.004908764360026443,0.2421044246151565,65.55165805289231,-0.002901916407649141,0.22863473419021854,195.54839416431136,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-04-01,BOKF,101.3471908569336,-0.010229886105278859,0.24121853852911582,57.87230549459259,0.0028575571043591985,0.2273294399488413,197.0562039851347,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-04-02,BOKF,101.67161560058594,0.0031960095270544306,0.24153958885029467,64.04419600687856,0.013479654730062851,0.23271104649377947,198.29452672610577,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-04-03,BOKF,92.70580291748048,-0.09231709528646234,0.3548278062549927,32.39501889473671,-0.05444007053057742,0.2758990965048184,188.69926811661375,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-04-04,BOKF,88.3900146484375,-0.047672062708755986,0.3756336472907354,23.65674644355319,-0.05097775169063301,0.30401580253413646,180.58126528474347,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-04-07,BOKF,87.25945281982422,-0.012873109809416602,0.3760760518416585,22.966106226208822,-0.005259592904466426,0.3040142518491239,179.24669778926122,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-04-08,BOKF,87.564208984375,0.003486444227350451,0.37712968880503733,21.155351656995293,-0.021408231610200334,0.30739833598404503,176.58506447660065,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-04-09,BOKF,90.66096496582033,0.03475454802823063,0.3951468514545529,31.023103343372526,0.09559408339353048,0.4255303729692288,194.65356979830207,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-04-10,BOKF,86.64010620117188,-0.045364060776778646,0.409463568277628,27.45861647361326,-0.03787262402538494,0.4348784495448524,188.8045577818022,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-04-11,BOKF,86.37467193603516,-0.0030683445222892095,0.4056540485165616,18.808345448229844,0.017748922367716302,0.43765310172231764,192.6712939872882,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-04-14,BOKF,87.36760711669922,0.011430102061594019,0.4089892363791021,22.257877562368705,0.011908305394063845,0.43669474455871593,192.99895798089074,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-04-15,BOKF,89.63854217529297,0.025660799689173827,0.4086135076960211,25.87436432984596,0.0021232004807727467,0.4366566151476566,195.3823422759497,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-04-16,BOKF,89.27479553222656,-0.00406618253177215,0.4074885421720004,25.656566923471715,-0.016023885974559726,0.4359194176784384,192.04338379404635,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-04-17,BOKF,89.62870788574219,0.00395646601012854,0.4037287539522829,28.068926472860355,0.006334915090107529,0.4321224316675302,193.58524865652933,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-04-21,BOKF,88.13441467285156,-0.016812580580831547,0.4054106725576107,25.373649739055452,-0.02257497059839808,0.4357377946459878,188.41317647684335,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-04-22,BOKF,86.64010620117188,-0.017100260126003693,0.39845961969245386,24.983291368171578,0.026208741951951664,0.43418433738169565,194.54579769257896,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-04-23,BOKF,87.8394775390625,0.013748201405831563,0.4017417119676875,27.15166806133871,0.01849473735527174,0.43779044635241826,198.88020077404627,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-04-24,BOKF,89.7860107421875,0.021918150918718838,0.40434549061015074,43.72092855368537,0.022009994489241347,0.4423703893002958,203.0227346817262,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-04-25,BOKF,90.44468688964844,0.007309288468973624,0.4041042804394277,55.24336241834442,0.001153322712681204,0.43887511693914183,203.64900042562755,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-04-28,BOKF,91.40811920166016,0.010595836782021582,0.3956526448213908,60.67815621565957,0.002345660802154148,0.4320147260695017,204.71470914263531,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-04-29,BOKF,92.41087341308594,0.010910343312141135,0.39564719525055037,62.04203229649017,0.007709166133909706,0.42995526691852726,206.50409699394083,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-04-30,BOKF,91.59490203857422,-0.008869033824377759,0.39600054485287084,52.61707270456426,0.0025661426079741645,0.4284378015210698,211.81186870392463,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-05-01,BOKF,92.10611724853516,0.005565745161629649,0.3952757916994702,69.06723343462554,0.0020735650242338366,0.42616253397125625,211.51940244300397,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-05-02,BOKF,94.4163818359375,0.024773233801177748,0.40303473970252013,74.54981802665714,0.021587788344190173,0.43027077704560085,215.32188046133132,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-05-05,BOKF,93.42345428466795,-0.010572164244881848,0.40367219446704666,68.48736364220753,-0.0023086040472681812,0.4303291404544127,214.8560126157577,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-05-06,BOKF,91.98814392089844,-0.015482731929000642,0.3925572114599655,57.55852965936339,-0.011113019975750316,0.42661338998866544,212.87210106467884,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-05-07,BOKF,92.26341247558594,0.002987966721905789,0.39289922474169436,59.66924662004386,0.005609285323500801,0.42695894413693125,214.5155945301529,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-05-08,BOKF,94.0723114013672,0.01941609171920882,0.3969442394704679,63.13958325625385,0.013831862651361826,0.42722133136514473,216.0095984241152,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-05-09,BOKF,93.64957427978516,-0.004503873745413298,0.3969108757649898,67.41152526043231,-0.00182394890607529,0.427088534526054,214.19152746836588,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-05-12,BOKF,97.09040069580078,0.03608262741363688,0.4110398374625337,79.38086039135837,0.03362807886489616,0.4313619248020729,220.1199810775005,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-05-13,BOKF,96.8937759399414,-0.0020272253810341414,0.41057562446242124,76.97711878238403,0.00672322549487947,0.43118057298057066,222.33474147880537,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-05-14,BOKF,96.50054931640624,-0.004066584321089941,0.40986904716455713,72.04649140122496,-0.0034786399732538165,0.4315904206417862,221.7453017902466,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-05-15,BOKF,96.26322174072266,-0.0024623682582769354,0.40961769736264625,69.6482039206391,0.00399611456215565,0.4304239140897109,222.7340659738267,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-05-16,BOKF,96.46099853515624,0.002052433924268664,0.3068793101514295,67.99313627099335,0.008314050184536681,0.3953068452775683,224.7637003179189,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-05-19,BOKF,96.66864776611328,0.002150361841892105,0.2694470027247283,66.07189449499272,-2.186524627223463e-05,0.3590064881774891,226.08027146396176,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-05-20,BOKF,95.79846954345705,-0.00904241892343664,0.2677111216661068,65.80260978105744,0.00012828680633059086,0.3578407132173065,224.3413975911463,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-05-21,BOKF,92.49575805664062,-0.03508392469147592,0.2896803741555138,51.21068664288169,-0.019006811588239914,0.356280512943742,222.73519007180593,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-05-22,BOKF,92.38699340820312,-0.0011765798607282052,0.27239166648319896,42.694906130878515,-0.0005377876849262941,0.23613814206339526,223.81118338052292,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-05-23,BOKF,91.86290740966795,-0.00568887591947457,0.2360224622041609,44.186342634700054,-0.005200563303335737,0.20331130350517537,222.15292712313743,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-05-27,BOKF,93.89990997314452,0.02193209862180377,0.24243734509546025,56.816498942075505,0.020297869612140973,0.20489218332913148,226.84493706473145,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-05-28,BOKF,92.3474349975586,-0.016671495998114516,0.247359959163219,50.2745782843557,-0.008649076448486448,0.20708298612145726,226.82435552987076,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-05-29,BOKF,93.55381774902344,0.012978930141195647,0.2393522065645067,48.23614847082685,0.002252976170859178,0.20707412417675158,227.4320398410577,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-05-30,BOKF,93.36593627929688,-0.002010290822139514,0.2390162785025421,49.01942993633429,-0.0010626746862072434,0.19899961873550112,228.12177104661453,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-06-02,BOKF,93.2274932861328,-0.0014839002519042247,0.23904923256178418,32.69388918625704,0.00425395068821155,0.19890756049919728,228.94467072073726,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-06-03,BOKF,94.39432525634766,0.012438287004330334,0.23477171510281894,39.69786163522015,0.008408827194134494,0.1821681170242772,227.97823455022433,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-06-04,BOKF,92.6440887451172,-0.018715808834233096,0.2359746342980461,35.70383728178504,0.0022831471106423695,0.171146581668472,229.7370203096786,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-06-05,BOKF,92.57487487792967,-0.0007473734768337031,0.23355557909046643,36.1544731420166,-0.0020101409563197947,0.16682147557153063,229.79904258103892,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-06-06,BOKF,95.38316345214844,0.029884303925450374,0.24056899790529182,46.616995434857216,0.008680932207857595,0.15843967444069865,230.7032070492556,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-06-09,BOKF,94.60198211669922,-0.00822365070291066,0.24180804934995365,43.738772264778106,-0.00016580996929738134,0.15864491088617116,228.1998490713855,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-06-10,BOKF,95.20516967773438,0.006355815214348738,0.24073167363227038,48.17296509920468,0.002866804014232338,0.1586245610345977,226.8656332676813,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-06-11,BOKF,94.5723114013672,-0.006669501762595196,0.24006014543863577,57.65305089549623,-0.0037664283854974556,0.15935534162183815,226.1993193781906,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-06-12,BOKF,94.98762512207033,0.004381879344884642,0.2385033703555731,59.37273841131715,-0.0012923497313416243,0.15982680010771647,225.6713807698385,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-06-13,BOKF,92.3573226928711,-0.02808162491082067,0.2526819409381182,51.547020307685294,-0.016869560637768455,0.16971597212801465,220.87455607545434,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-06-16,BOKF,91.77391052246094,-0.006336938199467433,0.2421423186250965,42.682093518064846,0.012923795132725902,0.16282667220623787,223.91153686656324,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-06-17,BOKF,90.8740692138672,-0.009853364819659401,0.24190285840260792,44.6899518315717,-0.010575520554900852,0.16640535956425717,221.1295674763776,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-06-18,BOKF,91.50692749023438,0.006939986378547986,0.23888541054258988,42.30483731997583,0.00031514033084434345,0.16204533877731753,220.81653368607326,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-06-20,BOKF,91.70468139648438,0.0021587494837184084,0.23880208414558174,43.75924316664872,-0.0022300223306128686,0.16212161405622588,221.28399189091633,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-06-23,BOKF,93.60326385498048,0.020491823946010252,0.23958909504911657,51.246761780991434,0.010352525100039589,0.16016852897946304,223.24943074131735,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-06-24,BOKF,94.51299285888672,0.009672062497853143,0.2408784203257976,50.40055873230397,0.0166939017170471,0.16560376760554354,228.49285967201496,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-06-25,BOKF,93.99878692626952,-0.005455438471917526,0.21607533607154264,54.98904485400338,-0.006414382417475939,0.13802565910837464,228.19569390315388,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-06-26,BOKF,95.94679260253906,0.020511916947409545,0.2249095448355764,60.908457260539905,0.00945219229754346,0.13924614566489954,231.47501971441002,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-06-27,BOKF,96.0061264038086,0.000618212043519809,0.22464242820246302,52.45134271003767,0.0026913617369126452,0.1386695361094781,234.01514791371284,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-06-30,BOKF,96.54010009765624,0.005546460945461612,0.2251313130331211,57.77776008788335,0.006424446452912402,0.1392717625294206,237.4001229135514,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-07-01,BOKF,100.29767608642578,0.038184057989170316,0.2507567604701717,66.30776560266793,0.0005658139331796708,0.13767475055796088,235.19334522489166,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-07-02,BOKF,101.04920196533205,0.007465021322106519,0.2513856563230937,70.58454113542689,0.005236615974884007,0.13816953398081072,234.52933025101095,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-07-03,BOKF,101.8105926513672,0.007506605858288538,0.24993935379329574,71.21768591276616,0.009375335838896826,0.14013065408752182,235.82750061797663,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-07-07,BOKF,100.44600677490234,-0.013493815143098454,0.22904076419997968,77.30306869804377,-0.008946487097829414,0.1299984890990948,237.6870584904939,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-07-08,BOKF,102.75,0.02267851626643903,0.2358230434558865,83.19377405332564,0.0004005724734974514,0.12987741251466903,234.76657669715038,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-07-09,BOKF,102.75,0.0,0.23446010543348542,87.98228113976938,0.006762207970031353,0.1288367428956378,234.1871249214303,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-07-10,BOKF,103.28396606445312,0.005183293513558074,0.22810216832474142,87.90577726439146,-0.0012096597839375,0.11725145568081186,234.48447923923132,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-07-11,BOKF,101.95893096923828,-0.012912052242384156,0.2255052385263684,80.77154313664158,-0.011579628797103059,0.11974938380469755,233.5955707360549,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-07-14,BOKF,103.6003875732422,0.01597097622532842,0.22678424242717612,80.4701593846545,0.0059915427765360185,0.12045249932043119,235.2857795502371,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-07-15,BOKF,99.57582092285156,-0.03962169757247338,0.25855457299171347,62.96856525860126,-0.011846746648675799,0.12641977497461554,232.1560436475105,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-07-16,BOKF,100.01091766357422,0.00435998336412546,0.25839626490830764,65.46289675547247,0.004229993730931136,0.12641480734578545,231.68675093519815,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
2025-07-17,BOKF,102.72032928466795,0.026730688924934676,0.2664442750167245,66.76459314061486,0.009181061715220817,0.12681532629072936,232.28656266975972,8.953153153153153,0.2875830146910847,0.0,0.08151263987372387,73.29245818015687,0.2699999998921834,166.42
